,avgOdds,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth
11455,1.9600000000000002,60,55,70,70,70,30,40,60
11456,1.9600000000000002,44,47,52,63,61,43,44,51
11457,1.9600000000000002,42,46,45,58,68,63,61,57
11458,1.9600000000000002,41,38,41,59,62,58,51,56
11459,1.9600000000000002,47,40,41,41,63,63,54,56
11460,1.25,70,50,50,65,50,50,50,50
11461,1.25,60,55,70,70,70,30,40,60
11462,1.25,44,47,52,63,61,43,44,51
11463,1.25,42,46,45,58,68,63,61,57
11464,1.25,41,38,41,59,62,58,51,56
11465,1.25,47,40,41,41,63,63,54,56
11466,1.9439999999999997,70,50,50,65,50,50,50,50
11467,1.9439999999999997,60,55,70,70,70,30,40,60
11468,1.9439999999999997,44,47,52,63,61,43,44,51
11469,1.9439999999999997,42,46,45,58,68,63,61,57
11470,1.9439999999999997,41,38,41,59,62,58,51,56
11471,1.9439999999999997,47,40,41,41,63,63,54,56
11472,1.9760000000000002,70,50,50,65,50,50,50,50
11473,1.9760000000000002,60,55,70,70,70,30,40,60
11474,1.9760000000000002,44,47,52,63,61,43,44,51
11475,1.9760000000000002,42,46,45,58,68,63,61,57
11476,1.9760000000000002,41,38,41,59,62,58,51,56
11477,1.9760000000000002,47,40,41,41,63,63,54,56
11478,1.9600000000000002,70,50,50,65,50,50,50,50
11479,1.9600000000000002,60,55,70,70,70,30,40,60
11480,1.9600000000000002,44,47,52,63,61,43,44,51
11481,1.9600000000000002,42,46,45,58,68,63,61,57
11482,1.9600000000000002,41,38,41,59,62,58,51,56
11483,1.9600000000000002,47,40,41,41,63,63,54,56
11484,3.96,70,50,50,65,50,50,50,50
11485,3.96,60,55,70,70,70,30,40,60
11486,3.96,44,47,52,63,61,43,44,51
11487,3.96,42,46,45,58,68,63,61,57
11488,3.96,41,38,41,59,62,58,51,56
11489,3.96,47,40,41,41,63,63,54,56
11490,2.47,70,50,50,65,50,50,50,50
11491,2.47,60,55,70,70,70,30,40,60
11492,2.47,44,47,52,63,61,43,44,51
11493,2.47,42,46,45,58,68,63,61,57
11494,2.47,41,38,41,59,62,58,51,56
11495,2.47,47,40,41,41,63,63,54,56
11496,2.436,65,40,70,70,55,70,70,70
11497,2.436,60,65,40,50,45,35,55,60
11498,2.436,48,48,45,60,54,38,38,52
11499,2.436,55,54,57,53,57,33,31,49
11500,2.436,55,51,53,53,57,41,40,49
11501,2.436,62,51,53,50,60,41,40,49
11502,9.3,65,40,70,70,55,70,70,70
11503,9.3,60,65,40,50,45,35,55,60
11504,9.3,48,48,45,60,54,38,38,52
11505,9.3,55,54,57,53,57,33,31,49
11506,9.3,55,51,53,53,57,41,40,49
11507,9.3,62,51,53,50,60,41,40,49
11508,2.57,65,40,70,70,55,70,70,70
11509,2.57,60,65,40,50,45,35,55,60
11510,2.57,48,48,45,60,54,38,38,52
11511,2.57,55,54,57,53,57,33,31,49
11512,2.57,55,51,53,53,57,41,40,49
11513,2.57,62,51,53,50,60,41,40,49
11514,3.0799999999999996,65,40,70,70,55,70,70,70
11515,3.0799999999999996,60,65,40,50,45,35,55,60
11516,3.0799999999999996,48,48,45,60,54,38,38,52
11517,3.0799999999999996,55,54,57,53,57,33,31,49
11518,3.0799999999999996,55,51,53,53,57,41,40,49
11519,3.0799999999999996,62,51,53,50,60,41,40,49
11520,2.7540000000000004,65,40,70,70,55,70,70,70
11521,2.7540000000000004,60,65,40,50,45,35,55,60
11522,2.7540000000000004,48,48,45,60,54,38,38,52
11523,2.7540000000000004,55,54,57,53,57,33,31,49
11524,2.7540000000000004,55,51,53,53,57,41,40,49
11525,2.7540000000000004,62,51,53,50,60,41,40,49
11526,3.249999999999999,65,40,70,70,55,70,70,70
11527,3.249999999999999,60,65,40,50,45,35,55,60
11528,3.249999999999999,48,48,45,60,54,38,38,52
11529,3.249999999999999,55,54,57,53,57,33,31,49
11530,3.249999999999999,55,51,53,53,57,41,40,49
11531,3.249999999999999,62,51,53,50,60,41,40,49
11532,2.3259999999999996,65,40,70,70,55,70,70,70
11533,2.3259999999999996,60,65,40,50,45,35,55,60
11534,2.3259999999999996,48,48,45,60,54,38,38,52
11535,2.3259999999999996,55,54,57,53,57,33,31,49
11536,2.3259999999999996,55,51,53,53,57,41,40,49
11537,2.3259999999999996,62,51,53,50,60,41,40,49
11538,8.7,65,40,70,70,55,70,70,70
11539,8.7,60,65,40,50,45,35,55,60
11540,8.7,48,48,45,60,54,38,38,52
11541,8.7,55,54,57,53,57,33,31,49
11542,8.7,55,51,53,53,57,41,40,49
11543,8.7,62,51,53,50,60,41,40,49
11544,2.2,65,40,70,70,55,70,70,70
11545,2.2,60,65,40,50,45,35,55,60
11546,2.2,48,48,45,60,54,38,38,52
11547,2.2,55,54,57,53,57,33,31,49
11548,2.2,55,51,53,53,57,41,40,49
11549,2.2,62,51,53,50,60,41,40,49
11550,5.88,65,40,70,70,55,70,70,70
11551,5.88,60,65,40,50,45,35,55,60
11552,5.88,48,48,45,60,54,38,38,52
11553,5.88,55,54,57,53,57,33,31,49
11554,5.88,55,51,53,53,57,41,40,49
11555,5.88,62,51,53,50,60,41,40,49
11556,2.366,65,40,70,70,55,70,70,70
11557,2.366,60,65,40,50,45,35,55,60
11558,2.366,48,48,45,60,54,38,38,52
11559,2.366,55,54,57,53,57,33,31,49
11560,2.366,55,51,53,53,57,41,40,49
11561,2.366,62,51,53,50,60,41,40,49
11562,2.16,65,40,70,70,55,70,70,70
11563,2.16,60,65,40,50,45,35,55,60
11564,2.16,48,48,45,60,54,38,38,52
11565,2.16,55,54,57,53,57,33,31,49
11566,2.16,55,51,53,53,57,41,40,49
11567,2.16,62,51,53,50,60,41,40,49
11568,2.402,65,40,70,70,55,70,70,70
11569,2.402,60,65,40,50,45,35,55,60
11570,2.402,48,48,45,60,54,38,38,52
11571,2.402,55,54,57,53,57,33,31,49
11572,2.402,55,51,53,53,57,41,40,49
11573,2.402,62,51,53,50,60,41,40,49
11574,2.342,65,40,70,70,55,70,70,70
11575,2.342,60,65,40,50,45,35,55,60
11576,2.342,48,48,45,60,54,38,38,52
11577,2.342,55,54,57,53,57,33,31,49
11578,2.342,55,51,53,53,57,41,40,49
11579,2.342,62,51,53,50,60,41,40,49
11580,7.6,65,40,70,70,55,70,70,70
11581,7.6,60,65,40,50,45,35,55,60
11582,7.6,48,48,45,60,54,38,38,52
11583,7.6,55,54,57,53,57,33,31,49
11584,7.6,55,51,53,53,57,41,40,49
11585,7.6,62,51,53,50,60,41,40,49
11586,2.396,65,40,70,70,55,70,70,70
11587,2.396,60,65,40,50,45,35,55,60
11588,2.396,48,48,45,60,54,38,38,52
11589,2.396,55,54,57,53,57,33,31,49
11590,2.396,55,51,53,53,57,41,40,49
11591,2.396,62,51,53,50,60,41,40,49
11592,3.03,65,40,70,70,55,70,70,70
11593,3.03,60,65,40,50,45,35,55,60
11594,3.03,48,48,45,60,54,38,38,52
11595,3.03,55,54,57,53,57,33,31,49
11596,3.03,55,51,53,53,57,41,40,49
11597,3.03,62,51,53,50,60,41,40,49
11598,2.2399999999999998,65,40,70,70,55,70,70,70
11599,2.2399999999999998,60,65,40,50,45,35,55,60
11600,2.2399999999999998,48,48,45,60,54,38,38,52
11601,2.2399999999999998,55,54,57,53,57,33,31,49
11602,2.2399999999999998,55,51,53,53,57,41,40,49
11603,2.2399999999999998,62,51,53,50,60,41,40,49
11604,2.2,65,40,70,70,55,70,70,70
11605,2.2,60,65,40,50,45,35,55,60
11606,2.2,48,48,45,60,54,38,38,52
11607,2.2,55,54,57,53,57,33,31,49
11608,2.2,55,51,53,53,57,41,40,49
11609,2.2,62,51,53,50,60,41,40,49
11610,3.5200000000000005,65,40,70,70,55,70,70,70
11611,3.5200000000000005,60,65,40,50,45,35,55,60
11612,3.5200000000000005,48,48,45,60,54,38,38,52
11613,3.5200000000000005,55,54,57,53,57,33,31,49
11614,3.5200000000000005,55,51,53,53,57,41,40,49
11615,3.5200000000000005,62,51,53,50,60,41,40,49
11616,2.16,65,40,70,70,55,70,70,70
11617,2.16,60,65,40,50,45,35,55,60
11618,2.16,48,48,45,60,54,38,38,52
11619,2.16,55,54,57,53,57,33,31,49
11620,2.16,55,51,53,53,57,41,40,49
11621,2.16,62,51,53,50,60,41,40,49
11622,2.2199999999999998,65,40,70,70,55,70,70,70
11623,2.2199999999999998,60,65,40,50,45,35,55,60
11624,2.2199999999999998,48,48,45,60,54,38,38,52
11625,2.2199999999999998,55,54,57,53,57,33,31,49
11626,2.2199999999999998,55,51,53,53,57,41,40,49
11627,2.2199999999999998,62,51,53,50,60,41,40,49
11628,1.884,65,40,70,70,55,70,70,70
11629,1.884,60,65,40,50,45,35,55,60
11630,1.884,48,48,45,60,54,38,38,52
11631,1.884,55,54,57,53,57,33,31,49
11632,1.884,55,51,53,53,57,41,40,49
11633,1.884,62,51,53,50,60,41,40,49
11634,2.45,65,40,70,70,55,70,70,70
11635,2.45,60,65,40,50,45,35,55,60
11636,2.45,48,48,45,60,54,38,38,52
11637,2.45,55,54,57,53,57,33,31,49
11638,2.45,55,51,53,53,57,41,40,49
11639,2.45,62,51,53,50,60,41,40,49
11640,1.89,65,40,70,70,55,70,70,70
11641,1.89,60,65,40,50,45,35,55,60
11642,1.89,48,48,45,60,54,38,38,52
11643,1.89,55,54,57,53,57,33,31,49
11644,1.89,55,51,53,53,57,41,40,49
11645,1.89,62,51,53,50,60,41,40,49
11646,6.08,65,40,70,70,55,70,70,70
11647,6.08,60,65,40,50,45,35,55,60
11648,6.08,48,48,45,60,54,38,38,52
11649,6.08,55,54,57,53,57,33,31,49
11650,6.08,55,51,53,53,57,41,40,49
11651,6.08,62,51,53,50,60,41,40,49
11652,1.762,65,40,70,70,55,70,70,70
11653,1.762,60,65,40,50,45,35,55,60
11654,1.762,48,48,45,60,54,38,38,52
11655,1.762,55,54,57,53,57,33,31,49
11656,1.762,55,51,53,53,57,41,40,49
11657,1.762,62,51,53,50,60,41,40,49
11658,1.746,65,40,70,70,55,70,70,70
11659,1.746,60,65,40,50,45,35,55,60
11660,1.746,48,48,45,60,54,38,38,52
11661,1.746,55,54,57,53,57,33,31,49
11662,1.746,55,51,53,53,57,41,40,49
11663,1.746,62,51,53,50,60,41,40,49
11664,1.9600000000000002,65,40,70,70,55,70,70,70
11665,1.9600000000000002,60,65,40,50,45,35,55,60
11666,1.9600000000000002,48,48,45,60,54,38,38,52
11667,1.9600000000000002,55,54,57,53,57,33,31,49
11668,1.9600000000000002,55,51,53,53,57,41,40,49
11669,1.9600000000000002,62,51,53,50,60,41,40,49
11670,4.59,65,40,70,70,55,70,70,70
11671,4.59,60,65,40,50,45,35,55,60
11672,4.59,48,48,45,60,54,38,38,52
11673,4.59,55,54,57,53,57,33,31,49
11674,4.59,55,51,53,53,57,41,40,49
11675,4.59,62,51,53,50,60,41,40,49
11676,3.0439999999999996,65,40,70,70,55,70,70,70
11677,3.0439999999999996,60,65,40,50,45,35,55,60
11678,3.0439999999999996,48,48,45,60,54,38,38,52
11679,3.0439999999999996,55,54,57,53,57,33,31,49
11680,3.0439999999999996,55,51,53,53,57,41,40,49
11681,3.0439999999999996,62,51,53,50,60,41,40,49
11682,5.13,65,40,70,70,55,70,70,70
11683,5.13,60,65,40,50,45,35,55,60
11684,5.13,48,48,45,60,54,38,38,52
11685,5.13,55,54,57,53,57,33,31,49
11686,5.13,55,51,53,53,57,41,40,49
11687,5.13,62,51,53,50,60,41,40,49
11688,2.3059999999999996,65,40,70,70,55,70,70,70
11689,2.3059999999999996,60,65,40,50,45,35,55,60
11690,2.3059999999999996,48,48,45,60,54,38,38,52
11691,2.3059999999999996,55,54,57,53,57,33,31,49
11692,2.3059999999999996,55,51,53,53,57,41,40,49
11693,2.3059999999999996,62,51,53,50,60,41,40,49
11694,2.614,65,40,70,70,55,70,70,70
11695,2.614,60,65,40,50,45,35,55,60
11696,2.614,48,48,45,60,54,38,38,52
11697,2.614,55,54,57,53,57,33,31,49
11698,2.614,55,51,53,53,57,41,40,49
11699,2.614,62,51,53,50,60,41,40,49
11700,3.5700000000000003,65,40,70,70,55,70,70,70
11701,3.5700000000000003,60,65,40,50,45,35,55,60
11702,3.5700000000000003,48,48,45,60,54,38,38,52
11703,3.5700000000000003,55,54,57,53,57,33,31,49
11704,3.5700000000000003,55,51,53,53,57,41,40,49
11705,3.5700000000000003,62,51,53,50,60,41,40,49
11706,2.306,65,40,70,70,55,70,70,70
11707,2.306,60,65,40,50,45,35,55,60
11708,2.306,48,48,45,60,54,38,38,52
11709,2.306,55,54,57,53,57,33,31,49
11710,2.306,55,51,53,53,57,41,40,49
11711,2.306,62,51,53,50,60,41,40,49
11712,2.15,65,40,70,70,55,70,70,70
11713,2.15,60,65,40,50,45,35,55,60
11714,2.15,48,48,45,60,54,38,38,52
11715,2.15,55,54,57,53,57,33,31,49
11716,2.15,55,51,53,53,57,41,40,49
11717,2.15,62,51,53,50,60,41,40,49
11718,2.1500000000000004,65,40,70,70,55,70,70,70
11719,2.1500000000000004,60,65,40,50,45,35,55,60
11720,2.1500000000000004,48,48,45,60,54,38,38,52
11721,2.1500000000000004,55,54,57,53,57,33,31,49
11722,2.1500000000000004,55,51,53,53,57,41,40,49
11723,2.1500000000000004,62,51,53,50,60,41,40,49
11724,6.58,65,40,70,70,55,70,70,70
11725,6.58,60,65,40,50,45,35,55,60
11726,6.58,48,48,45,60,54,38,38,52
11727,6.58,55,54,57,53,57,33,31,49
11728,6.58,55,51,53,53,57,41,40,49
11729,6.58,62,51,53,50,60,41,40,49
11730,3.72,65,40,70,70,55,70,70,70
11731,3.72,60,65,40,50,45,35,55,60
11732,3.72,48,48,45,60,54,38,38,52
11733,3.72,55,54,57,53,57,33,31,49
11734,3.72,55,51,53,53,57,41,40,49
11735,3.72,62,51,53,50,60,41,40,49
11736,2.0,65,40,70,70,55,70,70,70
11737,2.0,60,65,40,50,45,35,55,60
11738,2.0,48,48,45,60,54,38,38,52
11739,2.0,55,54,57,53,57,33,31,49
11740,2.0,55,51,53,53,57,41,40,49
11741,2.0,62,51,53,50,60,41,40,49
11742,3.8600000000000003,65,40,70,70,55,70,70,70
11743,3.8600000000000003,60,65,40,50,45,35,55,60
11744,3.8600000000000003,48,48,45,60,54,38,38,52
11745,3.8600000000000003,55,54,57,53,57,33,31,49
11746,3.8600000000000003,55,51,53,53,57,41,40,49
11747,3.8600000000000003,62,51,53,50,60,41,40,49
11748,1.69,65,40,70,70,55,70,70,70
11749,1.69,60,65,40,50,45,35,55,60
11750,1.69,48,48,45,60,54,38,38,52
11751,1.69,55,54,57,53,57,33,31,49
11752,1.69,55,51,53,53,57,41,40,49
11753,1.69,62,51,53,50,60,41,40,49
11754,7.2,65,40,70,70,55,70,70,70
11755,7.2,60,65,40,50,45,35,55,60
11756,7.2,48,48,45,60,54,38,38,52
11757,7.2,55,54,57,53,57,33,31,49
11758,7.2,55,51,53,53,57,41,40,49
11759,7.2,62,51,53,50,60,41,40,49
11760,2.5380000000000003,65,40,70,70,55,70,70,70
11761,2.5380000000000003,60,65,40,50,45,35,55,60
11762,2.5380000000000003,48,48,45,60,54,38,38,52
11763,2.5380000000000003,55,54,57,53,57,33,31,49
11764,2.5380000000000003,55,51,53,53,57,41,40,49
11765,2.5380000000000003,62,51,53,50,60,41,40,49
11766,2.02,65,40,70,70,55,70,70,70
11767,2.02,60,65,40,50,45,35,55,60
11768,2.02,48,48,45,60,54,38,38,52
11769,2.02,55,54,57,53,57,33,31,49
11770,2.02,55,51,53,53,57,41,40,49
11771,2.02,62,51,53,50,60,41,40,49
11772,2.0900000000000003,65,40,70,70,55,70,70,70
11773,2.0900000000000003,60,65,40,50,45,35,55,60
11774,2.0900000000000003,48,48,45,60,54,38,38,52
11775,2.0900000000000003,55,54,57,53,57,33,31,49
11776,2.0900000000000003,55,51,53,53,57,41,40,49
11777,2.0900000000000003,62,51,53,50,60,41,40,49
11778,2.43,65,40,70,70,55,70,70,70
11779,2.43,60,65,40,50,45,35,55,60
11780,2.43,48,48,45,60,54,38,38,52
11781,2.43,55,54,57,53,57,33,31,49
11782,2.43,55,51,53,53,57,41,40,49
11783,2.43,62,51,53,50,60,41,40,49
11784,4.12,65,40,70,70,55,70,70,70
11785,4.12,60,65,40,50,45,35,55,60
11786,4.12,48,48,45,60,54,38,38,52
11787,4.12,55,54,57,53,57,33,31,49
11788,4.12,55,51,53,53,57,41,40,49
11789,4.12,62,51,53,50,60,41,40,49
11790,2.1100000000000003,65,40,70,70,55,70,70,70
11791,2.1100000000000003,60,65,40,50,45,35,55,60
11792,2.1100000000000003,48,48,45,60,54,38,38,52
11793,2.1100000000000003,55,54,57,53,57,33,31,49
11794,2.1100000000000003,55,51,53,53,57,41,40,49
11795,2.1100000000000003,62,51,53,50,60,41,40,49
11796,2.372,65,40,70,70,55,70,70,70
11797,2.372,60,65,40,50,45,35,55,60
11798,2.372,48,48,45,60,54,38,38,52
11799,2.372,55,54,57,53,57,33,31,49
11800,2.372,55,51,53,53,57,41,40,49
11801,2.372,62,51,53,50,60,41,40,49
11802,1.98,65,40,70,70,55,70,70,70
11803,1.98,60,65,40,50,45,35,55,60
11804,1.98,48,48,45,60,54,38,38,52
11805,1.98,55,54,57,53,57,33,31,49
11806,1.98,55,51,53,53,57,41,40,49
11807,1.98,62,51,53,50,60,41,40,49
11808,2.1700000000000004,65,40,70,70,55,70,70,70
11809,2.1700000000000004,60,65,40,50,45,35,55,60
11810,2.1700000000000004,48,48,45,60,54,38,38,52
11811,2.1700000000000004,55,54,57,53,57,33,31,49
11812,2.1700000000000004,55,51,53,53,57,41,40,49
11813,2.1700000000000004,62,51,53,50,60,41,40,49
11814,2.12,65,40,70,70,55,70,70,70
11815,2.12,60,65,40,50,45,35,55,60
11816,2.12,48,48,45,60,54,38,38,52
11817,2.12,55,54,57,53,57,33,31,49
11818,2.12,55,51,53,53,57,41,40,49
11819,2.12,62,51,53,50,60,41,40,49
11820,5.029999999999999,65,40,70,70,55,70,70,70
11821,5.029999999999999,60,65,40,50,45,35,55,60
11822,5.029999999999999,48,48,45,60,54,38,38,52
11823,5.029999999999999,55,54,57,53,57,33,31,49
11824,5.029999999999999,55,51,53,53,57,41,40,49
11825,5.029999999999999,62,51,53,50,60,41,40,49
11826,2.31,65,40,70,70,55,70,70,70
11827,2.31,60,65,40,50,45,35,55,60
11828,2.31,48,48,45,60,54,38,38,52
11829,2.31,55,54,57,53,57,33,31,49
11830,2.31,55,51,53,53,57,41,40,49
11831,2.31,62,51,53,50,60,41,40,49
11832,2.04,65,40,70,70,55,70,70,70
11833,2.04,60,65,40,50,45,35,55,60
11834,2.04,48,48,45,60,54,38,38,52
11835,2.04,55,54,57,53,57,33,31,49
11836,2.04,55,51,53,53,57,41,40,49
11837,2.04,62,51,53,50,60,41,40,49
11838,3.8560000000000003,65,40,70,70,55,70,70,70
11839,3.8560000000000003,60,65,40,50,45,35,55,60
11840,3.8560000000000003,48,48,45,60,54,38,38,52
11841,3.8560000000000003,55,54,57,53,57,33,31,49
11842,3.8560000000000003,55,51,53,53,57,41,40,49
11843,3.8560000000000003,62,51,53,50,60,41,40,49
11844,1.746,65,40,70,70,55,70,70,70
11845,1.746,60,65,40,50,45,35,55,60
11846,1.746,48,48,45,60,54,38,38,52
11847,1.746,55,54,57,53,57,33,31,49
11848,1.746,55,51,53,53,57,41,40,49
11849,1.746,62,51,53,50,60,41,40,49
11850,3.9,65,40,70,70,55,70,70,70
11851,3.9,60,65,40,50,45,35,55,60
11852,3.9,48,48,45,60,54,38,38,52
11853,3.9,55,54,57,53,57,33,31,49
11854,3.9,55,51,53,53,57,41,40,49
11855,3.9,62,51,53,50,60,41,40,49
11856,2.05,65,40,70,70,55,70,70,70
11857,2.05,60,65,40,50,45,35,55,60
11858,2.05,48,48,45,60,54,38,38,52
11859,2.05,55,54,57,53,57,33,31,49
11860,2.05,55,51,53,53,57,41,40,49
11861,2.05,62,51,53,50,60,41,40,49
11862,1.9899999999999998,65,40,70,70,55,70,70,70
11863,1.9899999999999998,60,65,40,50,45,35,55,60
11864,1.9899999999999998,48,48,45,60,54,38,38,52
11865,1.9899999999999998,55,54,57,53,57,33,31,49
11866,1.9899999999999998,55,51,53,53,57,41,40,49
11867,1.9899999999999998,62,51,53,50,60,41,40,49
11868,2.0100000000000002,65,40,70,70,55,70,70,70
11869,2.0100000000000002,60,65,40,50,45,35,55,60
11870,2.0100000000000002,48,48,45,60,54,38,38,52
11871,2.0100000000000002,55,54,57,53,57,33,31,49
11872,2.0100000000000002,55,51,53,53,57,41,40,49
11873,2.0100000000000002,62,51,53,50,60,41,40,49
11874,1.9899999999999998,65,40,70,70,55,70,70,70
11875,1.9899999999999998,60,65,40,50,45,35,55,60
11876,1.9899999999999998,48,48,45,60,54,38,38,52
11877,1.9899999999999998,55,54,57,53,57,33,31,49
11878,1.9899999999999998,55,51,53,53,57,41,40,49
11879,1.9899999999999998,62,51,53,50,60,41,40,49
11880,1.748,65,40,70,70,55,70,70,70
11881,1.748,60,65,40,50,45,35,55,60
11882,1.748,48,48,45,60,54,38,38,52
11883,1.748,55,54,57,53,57,33,31,49
11884,1.748,55,51,53,53,57,41,40,49
11885,1.748,62,51,53,50,60,41,40,49
11886,3.4800000000000004,65,40,70,70,55,70,70,70
11887,3.4800000000000004,60,65,40,50,45,35,55,60
11888,3.4800000000000004,48,48,45,60,54,38,38,52
11889,3.4800000000000004,55,54,57,53,57,33,31,49
11890,3.4800000000000004,55,51,53,53,57,41,40,49
11891,3.4800000000000004,62,51,53,50,60,41,40,49
11892,2.0300000000000002,65,40,70,70,55,70,70,70
11893,2.0300000000000002,60,65,40,50,45,35,55,60
11894,2.0300000000000002,48,48,45,60,54,38,38,52
11895,2.0300000000000002,55,54,57,53,57,33,31,49
11896,2.0300000000000002,55,51,53,53,57,41,40,49
11897,2.0300000000000002,62,51,53,50,60,41,40,49
11898,2.3200000000000003,65,40,70,70,55,70,70,70
11899,2.3200000000000003,60,65,40,50,45,35,55,60
11900,2.3200000000000003,48,48,45,60,54,38,38,52
11901,2.3200000000000003,55,54,57,53,57,33,31,49
11902,2.3200000000000003,55,51,53,53,57,41,40,49
11903,2.3200000000000003,62,51,53,50,60,41,40,49
11904,2.876,65,40,70,70,55,70,70,70
11905,2.876,60,65,40,50,45,35,55,60
11906,2.876,48,48,45,60,54,38,38,52
11907,2.876,55,54,57,53,57,33,31,49
11908,2.876,55,51,53,53,57,41,40,49
11909,2.876,62,51,53,50,60,41,40,49
11910,3.9599999999999995,65,40,70,70,55,70,70,70
11911,3.9599999999999995,60,65,40,50,45,35,55,60
11912,3.9599999999999995,48,48,45,60,54,38,38,52
11913,3.9599999999999995,55,54,57,53,57,33,31,49
11914,3.9599999999999995,55,51,53,53,57,41,40,49
11915,3.9599999999999995,62,51,53,50,60,41,40,49
11916,2.2600000000000002,65,40,70,70,55,70,70,70
11917,2.2600000000000002,60,65,40,50,45,35,55,60
11918,2.2600000000000002,48,48,45,60,54,38,38,52
11919,2.2600000000000002,55,54,57,53,57,33,31,49
11920,2.2600000000000002,55,51,53,53,57,41,40,49
11921,2.2600000000000002,62,51,53,50,60,41,40,49
11922,2.35,65,40,70,70,55,70,70,70
11923,2.35,60,65,40,50,45,35,55,60
11924,2.35,48,48,45,60,54,38,38,52
11925,2.35,55,54,57,53,57,33,31,49
11926,2.35,55,51,53,53,57,41,40,49
11927,2.35,62,51,53,50,60,41,40,49
11928,4.311999999999999,65,40,70,70,55,70,70,70
11929,4.311999999999999,60,65,40,50,45,35,55,60
11930,4.311999999999999,48,48,45,60,54,38,38,52
11931,4.311999999999999,55,54,57,53,57,33,31,49
11932,4.311999999999999,55,51,53,53,57,41,40,49
11933,4.311999999999999,62,51,53,50,60,41,40,49
11934,1.78,65,40,70,70,55,70,70,70
11935,1.78,60,65,40,50,45,35,55,60
11936,1.78,48,48,45,60,54,38,38,52
11937,1.78,55,54,57,53,57,33,31,49
11938,1.78,55,51,53,53,57,41,40,49
11939,1.78,62,51,53,50,60,41,40,49
11940,1.8660000000000003,65,40,70,70,55,70,70,70
11941,1.8660000000000003,60,65,40,50,45,35,55,60
11942,1.8660000000000003,48,48,45,60,54,38,38,52
11943,1.8660000000000003,55,54,57,53,57,33,31,49
11944,1.8660000000000003,55,51,53,53,57,41,40,49
11945,1.8660000000000003,62,51,53,50,60,41,40,49
11946,4.95,65,40,70,70,55,70,70,70
11947,4.95,60,65,40,50,45,35,55,60
11948,4.95,48,48,45,60,54,38,38,52
11949,4.95,55,54,57,53,57,33,31,49
11950,4.95,55,51,53,53,57,41,40,49
11951,4.95,62,51,53,50,60,41,40,49
11952,2.27,65,40,70,70,55,70,70,70
11953,2.27,60,65,40,50,45,35,55,60
11954,2.27,48,48,45,60,54,38,38,52
11955,2.27,55,54,57,53,57,33,31,49
11956,2.27,55,51,53,53,57,41,40,49
11957,2.27,62,51,53,50,60,41,40,49
11958,1.562,65,40,70,70,55,70,70,70
11959,1.562,60,65,40,50,45,35,55,60
11960,1.562,48,48,45,60,54,38,38,52
11961,1.562,55,54,57,53,57,33,31,49
11962,1.562,55,51,53,53,57,41,40,49
11963,1.562,62,51,53,50,60,41,40,49
11964,2.1,65,40,70,70,55,70,70,70
11965,2.1,60,65,40,50,45,35,55,60
11966,2.1,48,48,45,60,54,38,38,52
11967,2.1,55,54,57,53,57,33,31,49
11968,2.1,55,51,53,53,57,41,40,49
11969,2.1,62,51,53,50,60,41,40,49
11970,5.4799999999999995,65,40,70,70,55,70,70,70
11971,5.4799999999999995,60,65,40,50,45,35,55,60
11972,5.4799999999999995,48,48,45,60,54,38,38,52
11973,5.4799999999999995,55,54,57,53,57,33,31,49
11974,5.4799999999999995,55,51,53,53,57,41,40,49
11975,5.4799999999999995,62,51,53,50,60,41,40,49
